DateTime,22.5822 88.3975_tmin,22.5822 88.3975_tmax,22.5822 88.3975
2015-03-10,20.2748,33.1071,0.0
2015-03-11,19.8255,32.4144,0.0
2015-03-12,18.5562,32.3863,0.0
2015-03-13,19.0576,32.8833,0.0
2015-03-14,21.1843,33.9359,0.0
2015-03-15,21.6626,33.6328,0.0
2015-03-16,21.6035,31.4479,0.0
2015-03-17,21.4244,33.3309,0.0
2015-03-18,23.0674,31.5108,0.0
2015-03-19,20.9261,31.3545,0.0
2015-03-20,20.0252,32.0231,0.0
2015-03-21,20.3352,33.2151,0.0
2015-03-22,21.166,34.2965,0.0
2015-03-23,21.4915,35.0921,0.0
2015-03-24,23.4749,34.5303,0.0
2015-03-25,24.6449,33.7496,0.0
2015-03-26,24.3983,33.2391,0.0
2015-03-27,23.8864,31.8378,0.0
2015-03-28,24.1465,31.9994,0.0
2015-03-29,23.3284,33.3075,0.0
2015-03-30,24.9343,31.9573,0.0
2015-03-31,22.7174,31.3097,12.6062
2015-04-01,24.5023,33.8567,0.0
2015-04-02,24.7576,34.7273,0.0
2015-04-03,24.4056,35.9366,0.0
2015-04-04,25.8035,35.4562,0.0
2015-04-05,24.1482,32.2849,0.0
2015-04-06,23.1202,31.2476,19.2637
2015-04-07,24.2874,32.4297,3.0173
2015-04-08,22.0917,31.6255,22.8147
2015-04-09,23.4965,33.2978,0.574
2015-04-10,24.2442,34.6631,0.0
2015-04-11,25.0418,34.0361,0.0
2015-04-12,25.067,31.9167,0.0
2015-04-13,23.2344,30.7234,0.5825
2015-04-14,24.3827,31.7917,0.0
2015-04-15,24.5924,32.8165,0.0
2015-04-16,24.6659,32.3018,0.0
2015-04-17,25.5084,33.0293,0.0
2015-04-18,24.1391,34.2055,0.0
2015-04-19,24.9023,34.7613,0.0
2015-04-20,26.7903,34.6395,0.0
2015-04-21,26.9886,36.1778,0.0
2015-04-22,26.071,35.8352,6.8974
2015-04-23,24.4941,34.2762,5.0027
2015-04-24,23.7923,30.5161,7.2127
2015-04-25,22.5379,28.6374,0.0
2015-04-26,21.807,29.3308,51.9396
2015-04-27,22.646,31.023,0.5907
2015-04-28,21.5525,30.9075,15.9499
2015-04-29,20.7852,30.7733,17.3265
2015-04-30,22.9999,31.9722,0.0
2015-05-01,24.5409,33.7177,0.0
2015-05-02,25.3642,33.6782,0.0
2015-05-03,24.4027,33.9286,5.2607
2015-05-04,24.6893,33.4275,8.1254
2015-05-05,25.4987,35.3074,0.0
2015-05-06,26.7059,35.5741,0.0
2015-05-07,27.6729,35.3076,0.0
2015-05-08,25.7696,33.4889,0.0
2015-05-09,26.8,35.016,0.0
2015-05-10,26.9055,34.3469,0.0
2015-05-11,26.1468,33.8099,0.0
2015-05-12,26.0934,34.9978,0.0
2015-05-13,27.0638,35.9632,0.0
2015-05-14,26.0475,36.7787,0.0
2015-05-15,28.3738,36.5133,0.0
2015-05-16,26.0507,34.6773,2.8864
2015-05-17,25.0781,33.3212,7.6724
2015-05-18,26.1763,33.989,0.1252
2015-05-19,26.8576,33.2455,6.5406
2015-05-20,27.7727,35.6492,0.0
2015-05-21,28.7744,36.9644,0.6447
2015-05-22,28.9894,38.5144,0.7895
2015-05-23,29.3628,38.5621,0.0
2015-05-24,29.2988,37.9669,0.0
2015-05-25,27.8767,36.1322,0.0
2015-05-26,27.0409,35.2176,0.1543
2015-05-27,25.9476,34.9339,0.0
2015-05-28,27.2169,35.4874,0.0
2015-05-29,27.7533,36.1423,0.0
2015-05-30,27.7472,34.97,0.0
2015-05-31,28.1546,36.0895,0.0
2015-06-01,27.6198,35.9733,0.0
2015-06-02,28.6741,36.092,0.0
2015-06-03,27.3293,36.0608,2.7852
2015-06-04,28.1587,35.933,0.0
2015-06-05,28.3793,36.1848,0.0
2015-06-06,28.2338,36.79,0.0
2015-06-07,28.7735,37.291,3.9596
2015-06-08,28.8967,37.7019,0.0
2015-06-09,28.8759,38.3885,0.0
2015-06-10,27.6814,37.4925,0.7868
2015-06-11,28.5605,35.3015,0.0
2015-06-12,25.331,33.0652,3.9922
2015-06-13,26.5005,34.153,0.2518
2015-06-14,24.8716,33.6287,26.5025
2015-06-15,25.9012,32.519,1.9295
2015-06-16,26.1813,32.4353,3.5687
2015-06-17,26.4053,32.7125,3.4195
2015-06-18,26.7347,33.9602,0.7784
2015-06-19,26.7524,32.9925,14.692
2015-06-20,26.3856,32.5363,2.0075
2015-06-21,26.4217,31.0985,12.4623
2015-06-22,26.1485,30.3723,16.8896
2015-06-23,25.5924,29.5963,11.621
2015-06-24,25.7748,30.8475,0.9599
2015-06-25,26.0127,30.75,11.0278
2015-06-26,26.0144,30.3706,11.8837
2015-06-27,25.4318,29.3759,49.3619
2015-06-28,25.4315,31.7925,17.653
2015-06-29,25.5803,33.1713,18.4498
2015-06-30,26.715,32.2365,0.0
2015-07-01,26.1092,31.8196,4.0788
2015-07-02,26.8013,34.1453,3.7593
2015-07-03,25.9719,34.1684,24.6498
2015-07-04,26.442,35.1606,13.8238
2015-07-05,26.6364,33.7085,20.5393
2015-07-06,26.0152,32.9951,12.4724
2015-07-07,25.8372,32.1829,3.0599
2015-07-08,26.6286,31.5201,5.1725
2015-07-09,25.9404,29.6814,33.8793
2015-07-10,24.9532,28.6113,146.4991
2015-07-11,25.6631,31.4768,17.9764
2015-07-12,25.7643,33.8977,0.6924
2015-07-13,27.3858,35.695,1.4486
2015-07-14,27.1874,35.8688,0.2518
2015-07-15,27.5674,34.1418,3.7543
2015-07-16,26.2472,32.4002,49.1769
2015-07-17,26.1301,31.9588,4.5332
2015-07-18,25.241,31.4869,9.4093
2015-07-19,26.5221,32.2548,17.0098
2015-07-20,26.0162,31.493,51.2826
2015-07-21,26.0644,31.2271,0.7924
2015-07-22,25.8257,30.9435,9.3523
2015-07-23,25.7577,31.1249,7.0068
2015-07-24,26.3794,32.139,5.5169
2015-07-25,25.5146,29.8486,19.8975
2015-07-26,25.4122,32.3802,17.538
2015-07-27,23.9263,30.7814,15.2419
2015-07-28,24.9903,30.4331,12.8941
2015-07-29,25.6574,31.0362,17.4132
2015-07-30,26.1502,33.7375,6.8256
2015-07-31,25.4675,31.7042,21.6238
2015-08-01,24.417,28.4117,146.4591
2015-08-02,24.3386,29.0166,19.3137
2015-08-03,25.0149,31.1655,15.7927
2015-08-04,26.38,33.6443,8.3258
2015-08-05,26.9295,33.8551,0.0
2015-08-06,26.7057,33.9813,0.6025
2015-08-07,27.0938,33.7482,14.2826
2015-08-08,27.2021,33.9382,1.432
2015-08-09,27.339,34.5711,0.0
2015-08-10,28.0572,34.1851,0.0
2015-08-11,27.3343,34.1118,0.0
2015-08-12,26.9995,32.7086,12.7784
2015-08-13,27.0491,33.1894,3.8516
2015-08-14,27.2206,33.178,3.5226
2015-08-15,26.9857,33.035,2.4616
2015-08-16,27.2621,32.118,52.5119
2015-08-17,26.8375,33.201,0.7899
2015-08-18,26.4969,31.6544,11.6913
2015-08-19,26.364,32.6321,8.7866
2015-08-20,26.5917,32.0171,26.4539
2015-08-21,26.7518,32.5434,8.1741
2015-08-22,26.1532,32.6706,1.7462
2015-08-23,26.2533,33.3619,8.931
2015-08-24,26.7993,33.8543,0.4406
2015-08-25,26.3184,33.8487,1.9308
2015-08-26,26.8116,33.4066,3.5878
2015-08-27,26.7498,32.3911,2.1196
2015-08-28,26.7636,32.7931,8.0952
2015-08-29,27.3191,33.1316,14.7827
2015-08-30,27.4168,32.9562,8.2419
2015-08-31,26.8434,33.2078,14.1073
2015-09-01,26.4804,31.889,25.3606
2015-09-02,25.0061,33.3359,5.2837
2015-09-03,25.7728,33.5038,3.1499
2015-09-04,26.7201,33.9966,0.6137
2015-09-05,26.4085,34.3947,0.0
2015-09-06,26.114,34.9259,2.1063
2015-09-07,26.6315,35.7966,0.0
2015-09-08,27.0972,35.4222,0.0
2015-09-09,27.1378,35.8049,0.0
2015-09-10,27.0817,34.735,0.0
2015-09-11,26.6727,33.6357,2.3987
2015-09-12,26.7935,34.144,2.3958
2015-09-13,26.7766,33.947,0.4431
2015-09-14,26.7716,33.7874,0.0
2015-09-15,26.2437,32.2531,2.2994
2015-09-16,26.7191,32.7751,8.2473
2015-09-17,27.2301,33.9658,5.4686
2015-09-18,27.3956,34.6656,0.0
2015-09-19,27.2724,33.0332,5.2053
2015-09-20,26.3795,30.1197,8.6134
2015-09-21,25.946,31.809,43.6247
2015-09-22,25.8639,31.8809,2.482
2015-09-23,26.0764,32.5392,45.5369
2015-09-24,26.2936,32.3709,32.7366
2015-09-25,26.1152,34.2988,0.0
2015-09-26,25.9634,34.5505,0.0
2015-09-27,25.6909,34.3754,0.459
2015-09-28,25.758,33.7473,0.0
2015-09-29,25.8439,33.968,0.0
2015-09-30,26.1862,34.572,0.0
2015-10-01,26.8958,35.1045,0.0
2015-10-02,27.1437,35.5417,0.0
2015-10-03,26.3746,35.2069,11.2808
2015-10-04,26.3881,34.8298,0.0
2015-10-05,26.5204,34.715,0.0
2015-10-06,26.3385,33.9189,0.0
2015-10-07,25.6106,31.2753,0.0
2015-10-08,25.4975,32.5503,0.0
2015-10-09,25.8419,33.8123,0.0
2015-10-10,25.0336,34.7614,2.3875
2015-10-11,24.7792,34.1577,0.0
2015-10-12,24.1225,32.6847,0.0
2015-10-13,24.2098,32.3916,0.0
2015-10-14,24.0513,31.9826,4.1148
2015-10-15,24.0822,31.348,1.7813
2015-10-16,24.3826,32.3268,0.2261
2015-10-17,24.4253,33.0603,0.3575
2015-10-18,24.4926,33.4734,0.0
2015-10-19,24.7639,33.6957,0.0
2015-10-20,25.1218,33.997,0.0
2015-10-21,25.1669,33.8452,0.0
2015-10-22,25.3705,33.8988,0.0
2015-10-23,24.2774,33.5047,0.0
2015-10-24,22.5494,33.1572,0.0
2015-10-25,21.0489,32.3564,0.0
2015-10-26,20.7197,32.3316,0.0
2015-10-27,21.2949,32.3835,0.0
2015-10-28,21.4772,32.442,0.0
2015-10-29,22.5408,31.4869,0.0
2015-10-30,22.6369,28.3404,0.0
2015-10-31,21.8845,30.5297,12.3198
2015-11-01,21.787,29.7324,0.1792
2015-11-02,22.0879,30.6742,0.0
2015-11-03,22.1666,31.8166,0.0
2015-11-04,22.297,32.4705,0.0
2015-11-05,23.3596,32.4274,0.0
2015-11-06,22.0972,32.6873,0.0
2015-11-07,21.7808,32.251,0.0
2015-11-08,21.7607,31.8809,0.0
2015-11-09,20.5926,30.7525,0.0
2015-11-10,20.346,30.4459,0.0
2015-11-11,20.2626,31.1844,0.0
2015-11-12,19.7285,31.637,0.0
2015-11-13,20.039,31.3211,0.0
2015-11-14,19.61,31.4574,0.0
2015-11-15,20.2479,31.4916,0.0
2015-11-16,20.6375,31.5705,0.0
2015-11-17,20.5274,29.3117,0.0
2015-11-18,20.5946,30.6484,0.0
2015-11-19,19.7023,30.1229,0.0
2015-11-20,19.7,30.3189,0.0
2015-11-21,18.7463,30.7866,0.0
2015-11-22,18.294,31.2544,0.0
2015-11-23,17.9472,31.1595,0.0
2015-11-24,17.8645,30.1974,0.0
2015-11-25,18.2313,30.1096,0.0
2015-11-26,17.894,30.2043,0.0
2015-11-27,17.6266,30.3474,0.0
2015-11-28,18.4785,30.5928,0.0
2015-11-29,18.7429,29.7967,0.0
2015-11-30,19.3981,29.9859,0.0
2015-12-01,21.0846,30.8405,0.0
2015-12-02,21.9239,30.3874,0.0
2015-12-03,21.7497,29.9069,0.0
2015-12-04,18.5858,29.5398,0.0
2015-12-05,19.4362,28.5865,0.0
2015-12-06,20.2783,27.6604,0.0
2015-12-07,19.043,27.8696,0.0
2015-12-08,17.8859,27.9713,0.0
2015-12-09,18.1725,27.8329,0.0
2015-12-10,16.7409,28.1895,0.0
2015-12-11,16.8823,26.9596,0.0
2015-12-12,18.2658,28.597,0.0
2015-12-13,19.0397,26.6167,0.0
2015-12-14,18.8618,24.94,0.0
2015-12-15,18.2867,23.5273,0.209
2015-12-16,14.2963,23.3189,0.0
2015-12-17,13.543,23.386,0.0
2015-12-18,15.7412,22.4967,5.7244
2015-12-19,13.6899,23.7101,0.3739
2015-12-20,11.675,24.0401,0.0
